transcript_id,timestamp,text,speaker
8,02:53,"So that's why most of the schools have, you know, this aspect covered or you know, the the scores which they mentioned the website to is to include them as well.",agent
8,03:05,"So they have not changed it maybe from 2026 you will see the focus edition specific target schools, target scores for this schools.",agent
8,03:13,"So yeah, if you are looking at the top schools like in CR Paris, say Howard, Stanford, if you are looking for the top schools, that median is at 6:00, 85 kind of score.",agent
8,03:22,So you should be looking at 30 point on top of that.,agent
8,03:24,"So it will not be the median range, it will be, you know, I arranged a 77 and 5 could be a good score to chase.",agent
8,03:32,"You know, in terms of your prep together 7 and 5 you have to have a total sum of.",agent
8,03:39,I hope you are aware of GMAT structure.,agent
8,03:42,Are you?,prospect
8,03:42,"Yeah, yeah, yeah.",prospect
8,03:43,I have gone through all the structure and all.,prospect
8,03:45,So I am pretty much aware about the GMAT Focus edition and how it is different from the classic edition.,prospect
8,03:50,"So I am pretty good aware of that, yeah.",prospect
8,03:52,Yeah.,agent
8,03:52,"So the scale score start from 60 to 90, V 60 to V 90, D 60 to D 90 and Q 60 to Q 90.",agent
8,04:01,And what you need to get as 715 is the sum of score of 256 is what you need to get as 715.,agent
8,04:09,"So irrespective of which combination you look at, you have to get a, you know 2256 that that's what you are going to cheat.",agent
8,04:18,"Yeah, OK.",agent
8,04:18,"So that being said, So what we are going to look at is or maybe in this call itself, I will create a plan and show it to you so that you would understand how many hours on verbal content.",agent
8,04:29,"Yeah, you're gonna put.",agent
8,04:31,"But apart from that, you know, just wanted to ask how did you hear about us?",agent
8,04:36,"Sorry, Easy.",agent
8,04:36,And what how did you hear about easy?,agent
8,04:38,"I I went to the YouTube modus, most of the channels.",prospect
8,04:42,"So yeah, that's all I went to.",prospect
8,04:44,"OK, OK, OK, OK.",agent
8,04:46,"Yeah, yeah.",agent
8,04:47,So generally we get a lot of students coming through our own existing students.,agent
8,04:51,So that's what I was just checking if that's the case.,agent
8,04:53,"OK, All right, so that's OK.",agent
8,04:56,So what are the things that I would like to understand in this call so that we can accordingly discuss?,agent
8,05:01,"OK, sure.",prospect
8,05:02,"So I'm kind of like kind of not sure, like, you know, because I was, I was going through videos and a lot of people like, you know, the starting point where something 525 or something and I'm almost way too low from 425.",prospect
8,05:16,"So that's the pretty much confusion that, you know, like am I way too low scoring that way?",prospect
8,05:22,"And apart from that, how this structure will be working because I will have a I will be working during this whole time and definitely I will be looking forward to do this.",prospect
8,05:31,Applying is for the September round.,prospect
8,05:33,So definitely I will be looking forward to around what?,prospect
8,05:36,"Yeah, June, July, I will be ready to give the test.",prospect
8,05:39,So that's what I'm targeting right now.,prospect
8,05:41,"Yeah, yeah.",prospect
8,05:43,So do you have this course open right now?,agent
8,05:46,Can you just take the scores?,agent
8,05:48,OK.,prospect
8,05:48,Just 425.,prospect
8,05:50,"Yeah, just accordingly we will create a plan.",agent
8,05:52,"OK, sure, sure.",prospect
8,05:52,Just give me a minute.,prospect
8,05:53,I will just let you.,prospect
8,05:57,"Meanwhile, I am just sharing my screen.",agent
8,06:00,"Yeah, you can just dictate your scores to me.",agent
8,06:05,"Once you take it, let me know.",agent
8,06:06,OK.,prospect
8,06:07,Yeah.,prospect
8,06:12,"See it is all about irrespective of the starting point, what matters is how long it is going to take.",agent
8,06:18,"See irrespective of the scores that you get, what we are actually more keen on is to understand how long it is going to take because GMAT is a very has a very defined syllabus.",agent
8,06:28,So one of the key elements of GMAT is we have a very defined syllabus and you are going to get questions on it from those type of questions.,agent
8,06:34,The type of questions are also limited in terms of verbal content di.,agent
8,06:38,"So that is one of the reasons why you see most of the prep programs are limited to 6 months because if you are taking more than 6 months to 7 months for GMAT, that means that you are doing things wrong somewhere.",agent
8,06:51,"Maybe your study was not in the right direction, you had a lot of gaps in terms of your prep, maybe you have not studied everyday.",agent
8,06:57,So a lot of factors would account for it if if there is an extension beyond that.,agent
8,07:03,"So because you know when, when a very different topic is there, it is like, you know, just for example, your test in your, you know, bachelors, the OR, or in your school, you have a syllabus, you are going to finish it in one point of time or the other.",agent
8,07:16,"Even if you are someone who is at a really low score and you are in the failing category of out of 100, you are getting 10 in your test does not mean that you are never going to hit 100, right?",agent
8,07:27,"It is not, does not mean that you are never going to hit in IT.",agent
8,07:29,It is all about how you prepare yourself to get to that 90.,agent
8,07:32,You have to learn from the fundamentals.,agent
8,07:34,"You have to do a lot of fundamental study within our platform, which is so our course is also really comprehensive.",agent
8,07:39,So the difference between you and someone who is starting at the 535 years.,agent
8,07:43,I can also show you one of the confidence students studying at a 55 in 3 months go to a store of 715555 have gone to a 765 in around 4 months.,agent
8,07:54,In your case the 3 months from 425 to 7 15 May not be that realistic.,agent
8,08:00,But of course double the time you know 4 to around 5 to 6 months and one other aspect is to go from 425 to 555 like they are starting point you are going to get faster because the learning curve towards the initial you know the span of score improvement during the initial phase of score improvement is going to be easy.,agent
8,08:20,300 to 400 is easy then going from 400 to 500 correct.,agent
8,08:25,And so going from this 500 to 600 is difficult and then 600 to 700 is even difficult.,agent
8,08:32,From 700 to 800 is going to be even difficult.,agent
8,08:34,"So it is going to be exponential, not linear in terms of the efforts that you have to put.",agent
8,08:39,"So that being said, you are going to get to what what their starting point was in maybe around a month, months time, 100 point improvement.",agent
8,08:48,You can you are going to see in 30 to 40 days depending upon the number of hours you put in and then you are going to start from there.,agent
8,08:54,"So maybe you take a couple of months more, but that is what you would have to do.",agent
8,08:59,"So yeah, once you take your score, let me know I will create it.",agent
8,09:01,"Yeah, yeah, sure.",prospect
8,10:36,Hi.,prospect
8,12:48,Where have you taken the mock from this nba.com is it?,agent
8,12:52,"Yeah, mba.com now, OK, after that.",prospect
8,13:05,"Actually I after that giving that ma.com I just started, you know, with the basic preparation of, you know, just the formulas and how this works and all.",prospect
8,13:15,"So after that, I don't want to consume the second test.",prospect
8,13:19,"So that's why I gave the Yeah, you shouldn't you shouldn't see the results of mock is actually limited.",agent
8,13:25,"You cannot you know wasted its bit scarce to be precise to get the real you know adaptive mocks kind of thing it's actually going to be a bit difficult yeah, GMAT is GMAT is not loading.",agent
8,13:49,"So not sure why it is that's OK in your case, like the way I said, I could have just created even the same study plan you are going to create once you, you know, purchase, you know, once you take up the course, you are going to have this see, like can you just see my screen?",agent
8,14:06,"Yeah, I can see your screen.",prospect
8,14:09,"So you are going to have this getting started videos, the plan where you are going to actually understand how to create this study plan.",agent
8,14:15,"So in your case, I am pretty sure since you had this problem, that is why I thought I will help you with that or else I can just do you remember the scores at least on verbal content?",agent
8,14:24,"DI I will can I tell you about this test that I gave on Maghush in that actually yeah, you can, you can let me know.",prospect
8,14:33,"OK, So what is the score there?",agent
8,14:36,The score was 505 and for the quantitative it is 78.,prospect
8,14:44,So let's let's keep your target.,agent
8,14:46,So we will we will take that score right now.,agent
8,14:48,"So maybe later on you can create a plan later on with the existing or you know, once once you get in.",agent
8,14:56,So you can do that.,agent
8,14:57,"So it's 99 percentile, which is your target.",agent
8,14:59,"And yeah, score is 5, not 50505, correct, Correct.",agent
8,15:04,OK.,agent
8,15:04,"And it was, I'm just keeping it as india.com mock and verbal was how much Verbal was 7676, Quant, Swiss quant was 78, 78 and data insights it was 7171.",agent
8,15:28,"Meanwhile, before that, could you just share me the your share screen and just show it to me quickly?",agent
8,15:35,Is that possible?,agent
8,15:36,"Yeah, sure, sure.",prospect
8,15:42,My screen is visible.,prospect
8,15:45,"Yes, yes, it is visible.",agent
8,15:46,Yeah.,agent
8,15:48,"So lets take the most recent one, September one, yeah.",agent
8,15:54,So just see the results.,agent
8,15:56,"Yeah, can just click see result detail.",agent
8,15:59,"Yeah, yeah, sure, sure.",prospect
8,16:10,Yeah.,prospect
8,16:11,"So lets take quant, lets quickly go down.",agent
8,16:15,Lets lets see.,agent
8,16:23,Yeah.,prospect
8,16:24,OK.,agent
8,16:24,"Still can you get it a bit lower, just question wise, is there this one?",agent
8,16:32,"OK, so hard question you got wrong with AC OK, OK, just one second, a bit slow.",agent
8,16:43,Just wanted to see.,agent
8,16:44,"Yeah, yeah.",prospect
8,16:59,See one of the troubles with this and the inconsistency in the markers because just tell you a scenario.,agent
8,17:06,"Yeah, we started with a hard question.",agent
8,17:09,"As soon as the first question was wrong, directly switched to EC, not medium and then medium, EC, medium, the second and 3rd was fine and you got right and then went to hard and then again hard got wrong.",agent
8,17:21,"Medium, that is fine.",agent
8,17:22,Medium got right and you got to hard.,agent
8,17:25,"Hard got wrong again, you got hard.",agent
8,17:27,"That is OK, inconsistent with the above pattern but still it is fine.",agent
8,17:31,Then hard got right.,agent
8,17:32,Then you saw medium.,agent
8,17:34,"OK, so, so it is not that you know so, so we will see.",agent
8,17:39,The medium also got right.,agent
8,17:40,"Then you got again hard, hard got wrong, medium hard and medium got wrong again.",agent
8,17:45,You got hard question and hard question.,agent
8,17:48,That hard question you got right.,agent
8,17:49,Then the medium question.,agent
8,17:50,"So what I wanted to show you was it is a mixed bag of questions with for the sake of it, it is adaptive, but it is not the actual adaptive and the focus edition you are going to get a mixed bag of questions.",agent
8,18:02,"The first couple of questions would be, you know, would would determine next set of questions and then the next set of questions.",agent
8,18:08,So that's how it's going to be.,agent
8,18:09,"So yeah, so a bit differentiating isn't it?",agent
8,18:15,"So where you see there are some inconsistency, that's why the score may be a deviation, but still it's fine.",agent
8,18:22,"Anyways, if solved there will not be much difference.",agent
8,18:25,But still just wanted to show you know how generally I see this with the mocks.,agent
8,18:31,That's why I just wanted to see if that's the case here also.,agent
8,18:35,"So, so here in the hard questions you got right in the 11th question, once you get right again, the next question was medium.",agent
8,18:43,"Yeah, so yeah, yeah.",prospect
8,18:48,"Alright, so that's OK, we will get back.",agent
8,18:54,"So I will, I will just share my screen.",agent
8,18:58,Sure yeah.,prospect
8,19:02,Even the experts global mock you know it is all they will give you 1012 mocks but not adaptive at all.,agent
8,19:08,So it should be a bit mindful of the mocks and purchase it should see the major trouble with the mocks.,agent
8,19:16,If it is not right is because you would eventually build a plan or a strategy assuming that is a scenario which is not and then you create a plan or you know a strategy for it and which would be a counterproductive.,agent
8,19:29,Generally students would say that I got an mocks this is score and when I went there I got this score.,agent
8,19:34,One of the reasons there are couple of reasons.,agent
8,19:36,The first thing is your average accuracy across each other subscriptions might not be determined.,agent
8,19:41,So you would not have known.,agent
8,19:42,"Suppose if you take critical reasoning, in critical reasoning you have 9 types of questions assumption, evaluate, strengthen.",agent
8,19:48,"We can bold face, miscellaneous we will have like fill in the blanks which is logically completes flop paradox.",agent
8,19:54,So you will have around 9 types of questions and these are the only time type of questions that can come.,agent
8,19:58,So you have to particularly identify and ensure that you are getting.,agent
8,20:01,"To get a 90th percentile you have to have a, you know 90th percentile in 95th percentile in verbal.",agent
8,20:08,So in your case in verbal is 97th percentile that we need to chase.,agent
8,20:11,So when we hit target this 97 percentile you have to hit around 92 to 93 percentile in CRN itself.,agent
8,20:17,And similarly for RC to get A902903 percentile in CR you have to have an 80% hard accuracy.,agent
8,20:23,Hard accuracy is every 10 questions you hard questions you solve you have to get 8 questions right.,agent
8,20:27,To get that accuracy you have to understand for each type of question the 9 type of question within CR what is your accuracy in independently each type of question.,agent
8,20:35,Most of them should not be aware of it.,agent
8,20:36,"What they do is they would solve then they there is a possibility that you know, say out of 95 topics they are meeting those target percentages remaining.",agent
8,20:44,"They are not meeting the test said hypothetically, if question pool increases or the question pool is more proportionately higher from the area of their non high areas where you they are just at 60%, 60 percentage accuracy.",agent
8,20:59,"If the question pool is more from there, there eventually the their accuracy is going to dip and of course, consequently their percentiles and consequently their verbal scores.",agent
8,21:08,So that's why you would see a deviation in the scores in the marks that they take or in the in actual test wherever this deviation comes to course or this inconsistency which we need to address.,agent
8,21:17,"And most of the students when we encounter them, they would clearly tell them that they are not even aware that OK, in this 9th section what they are accuracy, they are not thought about it.",agent
8,21:25,So that's one of the aspects which creates a differentiator.,agent
8,21:29,"The next thing is with the mock, maybe the mock would not be adaptive and they would build a strategy and then we go to the test and then realise that, OK, you know, whatever I have prepared for this not working because that's not the scenario which you wear it.",agent
8,21:42,So our mocks is pretty accurate.,agent
8,21:44,It's plus or -10 so to the to the action test.,agent
8,21:47,So we have done a lot of R&D with that.,agent
8,21:50,"So, yeah, so you should make sure I am not telling that it is just us who has cracked it, but you know you just have to go to the scores and see if it makes sense.",agent
8,22:01,"In this case, you saw it.",agent
8,22:02,"When you get 2 hard or hard questions, right next will not go to medium.",agent
8,22:08,It will be continuing with the hard set of questions.,agent
8,22:10,At least if 3 questions are there in that majority is taken into account.,agent
8,22:14,In that case it is different.,agent
8,22:15,"But yeah, so that sometimes does not make sense and that would be a clear indication for you that you do not make have to make.",agent
8,22:22,"Maybe you could take the test for solving questions, but not, you know, strategising with that.",agent
8,22:27,Yeah.,agent
8,22:29,All right.,agent
8,22:30,"Yeah, my net is a bit slow today.",agent
8,22:32,OK.,agent
8,22:33,So what's your CR&RC percentile in that?,agent
8,22:36,Any idea in verbal?,agent
8,22:40,"In verbal, just just a second.",agent
8,22:45,"So for it's not showing in that assumption, but mostly I am I am corrected with the.",agent
8,22:57,"So I am just putting the capping, just putting the capping for it.",agent
8,23:02,So getting bubble milestone and similarly I will create for corn just to have a fair idea and estimate into.,agent
8,23:11,And to be honest we are going to consider that you take more time because we are going to take that 425 to face value.,agent
8,23:19,We are going to take that.,agent
8,23:20,So it is loading a bit.,agent
8,23:22,"Yeah, so edit, load and similarly.",agent
8,23:54,"You know, verbal part, I've seen that critical reasoning part was like something that I have most of the time that both of the mocks that I've attempted, they were like, I have most of them I got correct.",prospect
8,24:06:00,"But with when you're talking about RC, it is super bad, like not at all.",prospect
8,24:11:00,Single.,prospect
8,24:11:00,"Yeah, that's what, yeah.",prospect
8,24:13:00,So we have to cover from the fundamentals.,agent
8,24:15:00,That's what the course would do.,agent
8,24:17:00,"So arithmetic, I'm just taking 60 and 40.",agent
8,24:20:00,Arithmetic being higher.,agent
8,24:22:00,Is that the case generally?,agent
8,24:24:00,"Yeah, Yeah, that is true.",prospect
8,24:28:00,OK and lets also take data insights.,agent
8,24:41:00,"Once your network is fine, it's gonna navigate like butter.",agent
8,24:45:00,But yeah.,agent
8,24:45:00,So in my case I guess it's a bit so that's why I am off Cam.,agent
8,24:50:00,So the previous call it was a bit stuck.,agent
8,24:53:00,"So that's why I went off Cam for OK, better clarity.",agent
8,24:59:00,So within DS data insights and just taking some random scores just for the sake of it.,agent
8,25:08:00,"And yeah, So what is going to happen is based on the scores that you have, you have you do to get a clear idea in terms of how many hours that you have to study and you know, how many hours you have to put for your verbal quant and DA prep as a whole.",agent
8,25:22:00,"In your case, what should be the average for you think on a working day?",agent
8,25:26:00,"And we, they, we can, you know, what do you think could be your time availability in terms of your breath?",agent
8,25:35:00,What do you think?,prospect
8,25:36:00,2 hours?,prospect
8,25:37:00,I think it's definitely 2.5 hours.,prospect
8,25:39:00,I can definitely give because my timing will be like 9 to 7.,prospect
8,25:44:00,"So after that, OK, 2 hours after skipping, let's, let's forget about the 52.5, let's skip 2 to be on safer side.",agent
8,25:50:00,What about weekends?,agent
8,25:52:00,Weekends I am totally free.,prospect
8,25:53:00,So we can arrange it as per whatever time which is fine.,prospect
8,25:58:00,So 5 years or 6 hours.,agent
8,25:59:00,What do you think on an average 5 years we will keep just be on safe aside again.,agent
8,26:04:00,And let us assume you start from say tomorrow and let us take a tentative GMAT test it.,agent
8,26:09:00,It will be 11th of May that you should be ready with if provided this is the score.,agent
8,26:13:00,But in your case of course a 20 days extra might might you might take because if you take 425 it would have been a bit different.,agent
8,26:20:00,You would have gone you know maybe towards the starting of June you should be ready.,agent
8,26:26:00,"So, so around 5 to 6 months is what I also estimated.",agent
8,26:30:00,"So because that is what I have seen with students the, the achieving arts for it.",agent
8,26:34:00,"So that is what I also estimated that you would be doing that in terms of number of hours you have to give for your Rep, I will just, you are going to have a calendar view where you are going to have their understanding of what exactly has to be done.",agent
8,26:47:00,You would have a dedicated mentor in this program.,agent
8,26:49:00,So I have sent you one video.,agent
8,26:51:00,Could you?,agent
8,26:52:00,"So can you just go, maybe you can go on a mute.",agent
8,26:55:00,It is very important that's why I recommended that I have shared it you in WhatsApp video of of the mentor support.,agent
8,27:03:00,So just watch it and lets come back maybe after 10 its its a 7 minute video should be taking you more time.,agent
8,27:09:00,Can you just watch it and join back?,agent
8,27:11:00,I will be in this call.,agent
8,27:12:00,Only you can let me know once you watch it.,agent
8,27:15:00,Sure.,prospect
8,27:15:00,Yeah.,prospect
8,27:15:00,Please.,prospect
8,27:15:00,Please send.,prospect
8,27:16:00,Yeah.,prospect
8,33:48:00,"Yeah, I went through the video.",prospect
8,33:52:00,Yeah.,agent
8,33:52:00,So that's that's regarding the mentor support that you're going to get along with the program.,agent
8,33:57:00,So it's not something which you're going to be charged.,agent
8,34:00:00,That's something which you're going to have by default along with the course.,agent
8,34:03:00,"So that's how you saw how the, you know, resolution if you have any topics doubt or something where you want your, you know, subject expert to create a video for you and all these things.",agent
8,34:13:00,"So all these options are there in terms of your preparation within the portal itself, you are going to have this learning modules like the way it is, it was reflecting there within verbal.",agent
8,34:21:00,"If you see in your case, you are going to start with master comprehension, you know, do you know what creates the difference between what reading competition versus struggle, right.",agent
8,34:30:00,"So generally asking, do you know what is the difference between a hard passage and an easy passage?",agent
8,34:35:00,What do you think would be the major difference somewhere down the line?,agent
8,34:39:00,I feel like understanding the passage deep down so that the questions will be placed as per that because what I have seen it is not direct question.,prospect
8,34:48:00,"As soon as you move towards the hearts passage, you really have to understand that passage deeply understand and then you will be able to answer that particular question.",prospect
8,34:57:00,So that is I have observed so far.,prospect
8,35:00:00,OK so that is one of the byproduct to be precise.,agent
8,35:04:00,So the major key factor which makes a passage and excel this for everyone.,agent
8,35:09:00,I will see in your case you have let talking about your perspective but in general perspective what we see is what makes the passage difficult and easy is the structuring of sentences.,agent
8,35:18:00,For every hard passage you would see that the passage would be comprising of a lot of long sentences like 25 to 30 words.,agent
8,35:25:00,And So what happens is see all all this long sentences are also found using a chain of thoughts by an author.,agent
8,35:34:00,So this chain of thoughts are formed the forms into short sentences which is interlinked to form a long sentence.,agent
8,35:43:00,So this long sentences are responsible for you to have or or spend a lot of your time rereading things.,agent
8,35:51:00,"You would eventually eat up a lot of time which subsequently going to affect your remaining performance in your section because one section if you are if you are sitting and doing or particular set of questions, you know generally you would have seen that you are solving it.",agent
8,36:04:00,"You are taking 6 to 7 minutes to solve the first question, then again the remaining questions you are going to come back to that particular passage once again to answer those questions and that is again taking you a couple of minutes.",agent
8,36:13:00,So technically in CR also you will eat up a lot of time for your CR as Welland then you eventually come down from that hard category to medium category to is category.,agent
8,36:22:00,That is how it it moves and that is something which is responsible for your low score.,agent
8,36:26:00,So we have to cover from the fundamentals.,agent
8,36:29:00,So someone who is already at a 70th percentile or 80th percentile will recommend them to skip this because they would also already be thorough with it.,agent
8,36:36:00,They are reading competition.,agent
8,36:37:00,"It is on point and at 8080 percentage accuracy, we generally recommend them not to take it.",agent
8,36:43:00,"In your case, you have to take it because you are going to have some learnings from here in terms of how to make your reading more effective.",agent
8,36:48:00,So we are going to learn how this long and complicated sentences have formed in the first place.,agent
8,36:52:00,"And once you learn the art of how this long sentences are formed, then you are going to learn how to deconstruct it as single read.",agent
8,36:58:00,"And then we will have this pause points which is there which is actually going to help you understand where the pause strategically for efficient note taking and in the least possible words, how to identify what is important and what is not in a passage.",agent
8,37:10:00,And then take notes and how to use these notes to solve your 3 or 4 questions that follows a passage and not the not the passage in itself.,agent
8,37:18:00,"So these are the strategies which the people who are at the top, you know, scorers of 90th percentile, 95th percentile plus and global do.",agent
8,37:27:00,"So what you are going to do is replicate that because the technique is very you know, efficiently a proven especially the verbal section and all has been there since ages.",agent
8,37:36:00,So the the standard technique to improve in your reading competition is already there.,agent
8,37:41:00,What we need to do is understand how to do it and learn technique to how to how to execute it.,agent
8,37:46:00,"And then you are also going to have some skill building exercises where you are going to learn, you know, inferring meaning, then quantifiers, comparisons, then all all this understanding references all this in 7 and cover.",agent
8,38:00:00,So this is actually going to take you around 7 and a half hours of your time.,agent
8,38:04:00,"So this would in your case would take 3 to 4 working days or maybe a you know, one and a half days in a weekend is going to going to take for master compensation.",agent
8,38:14:00,"Once master compensation is done, then you go for critical racing.",agent
8,38:17:00,So within critical racing again we start with the foundational concept.,agent
8,38:21:00,Every CR question has a structure right?,agent
8,38:22:00,"One paragraph followed by a question, same followed by 5 options.",agent
8,38:25:00,That is a standard structure that is ever going to come in your CR.,agent
8,38:28:00,There is no other structure for CR apart from this.,agent
8,38:31:00,So what are what are those paragraph comprising of?,agent
8,38:33:00,"Every CR question comprise of the same phenomenon, premise and conclusion.",agent
8,38:37:00,So that is what the paragraph is made of.,agent
8,38:38:00,Every every CR question we are going to learn more about that.,agent
8,38:42:00,"So we have 4 files learning models for that and each would be followed up with this, you know quizzes towards the end to assess how much you have learned from it.",agent
8,38:50:00,And also you are going to have a journey view.,agent
8,38:52:00,Within journey view you are going to see yourself getting compared.,agent
8,38:55:00,Now you you compare your performance with the median global population in terms of their first starting scores or first starting scores for each of the file.,agent
8,39:02:00,"If you are getting grade A, that's indicator that you are doing really Welland if you are getting grade with that means that you are doing at par, you need improvement.",agent
8,39:08:00,So you are going to have some pop ups in terms and reviews that you are going to do.,agent
8,39:12:00,"And if you are getting rate C, that means that you have to redo the complete file once more.",agent
8,39:16:00,"If this file you are getting a grade C, you are going to redo this complete file once more.",agent
8,39:21:00,So that is that is the indicator.,agent
8,39:23:00,And there is also another significance of this grading.,agent
8,39:25:00,"If you are consistently getting an overall, if you see the learning also starts from level zero to Level 3.",agent
8,39:30:00,"So what happens is we are like, you know, I assume that you would have played games, you know earlier.",agent
8,39:36:00,"So you would see that the boss fight always comes to the end, right?",agent
8,39:38:00,"So you that happens because initially when you start, you have to understand the mechanics.",agent
8,39:44:00,"You have to understand the basic things and then upgrade yourself in terms of your here, in terms of your understanding there, in terms of your tools or techniques or unlocking powers.",agent
8,39:54:00,"So here what happens is you want to unlock those techniques, unlock the, you know, those learnings from yourself at each level, which is.",agent
8,40:01:00,"So initially if you are getting say grade C here and grade C here, it will be very surprising to get a grade A here because your quality of learning was poised.",agent
8,40:11:00,So your focus is.,agent
8,40:13:00,"It will be very easy for you to get a grade A here and if you get a grade A here, A here, you are going to have an easy task in getting a grade A here and then it is going to be an easy task to get grade A here and then it will be going to easy task to get a grade A here.",agent
8,40:26:00,So it is going to be progressive.,agent
8,40:27:00,So you cannot.,agent
8,40:28:00,"So the another significance is initially when you start your prep say suppose you are at 33rd percentile, you have to go to 94th percentile.",agent
8,40:35:00,"It does not happen overnight, right?",agent
8,40:37:00,It does not happen that you studied for 6 months and the 6 month and day one after that you are going to magically switch to 94.,agent
8,40:44:00,"Your progress is going to be very you know it is going to happen throughout your journey, right?",agent
8,40:50:00,"So you are going to see that your progress you are progressing from that 33rd to 50th percentile, then 70th percentile, then 84th percentile, then 94th percentile.",agent
8,40:59:00,So you will have a lot of milestones where you would be you know crossing those and then you would have that feedback also.,agent
8,41:05:00,What if you spend the whole duration then you realise that it has does not help.,agent
8,41:10:00,"It is not the time commitment that you are giving, you are also giving your, you know it is not about the money, it is also about the time commitment that you are giving here.",agent
8,41:17:00,So which cannot be taken back and you have to apply for round one.,agent
8,41:21:00,So once you realise it by June it will be too late.,agent
8,41:24:00,You cannot do anything at that point of time.,agent
8,41:26:00,So we do not want that to happen.,agent
8,41:27:00,You have to have a clear indication of when you are improving and if you are not improving there is a reason.,agent
8,41:32:00,So that is why you have a mentor to understand how it works and they they are going to keep track of it and going to give you constant feedbacks in terms of your prep.,agent
8,41:40:00,"So, so it will be a task basic approach.",agent
8,41:42:00,"So if you are purchasing the course today, you would get a mentor assigned by tomorrow.",agent
8,41:45:00,And So what what would happen is they are going to give you the first set of task to do.,agent
8,41:50:00,"You are going to finish it there, then they are going to evaluate it, they are going to give you feedbacks and then you are going to go to the next task.",agent
8,41:54:00,So it will be task based approach that you are going to proceed.,agent
8,41:58:00,"And of course it is it is guided by your, this is a framework.",agent
8,42:01:00,"If you are aware of the concept of framework in a, you know IT, we have this framework, right.",agent
8,42:05:00,"So this is a framework, but we build your plan on top of that, on top of the framework to if you related to your needs.",agent
8,42:12:00,So that is that is how it is going to be.,agent
8,42:14:00,"And like the way I said, once we cover this, you know, foundation concepts and each other files.",agent
8,42:22:00,"If you look at each other module, one of the each module is a different type of question.",agent
8,42:26:00,The first part initially you would start with concept files.,agent
8,42:28:00,"So you learn the concepts and the techniques, the DIP centric and all these things would be covered here.",agent
8,42:33:00,And then we go for the application files where whatever you have learned is not natural to you.,agent
8,42:37:00,You have to make it a muscle memory.,agent
8,42:39:00,You have to make sure that that comes as a default technique for you.,agent
8,42:42:00,So that we have application files where the objective is only to get the right answer with your given technique in respect of the time that you take.,agent
8,42:48:00,Then inference practice file with the time space you have to get the right answer is in the given technique.,agent
8,42:53:00,"Similarly, each type of question, once you cover each type of questions, you would be navigating through your complete levels like level zero, level one.",agent
8,43:00:00,So the course in itself is designed to have tougher topics towards the end of the learning modules.,agent
8,43:05:00,"So yeah, you will, you will cover Level 3 and then what you do is you are going to go to stage 2.",agent
8,43:10:00,Your stage one is done when you go to stage 2.,agent
8,43:12:00,"So within stage 2, let me I think I have already opened it.",agent
8,43:16:00,"In stage 2, you are going to take subsection marks.",agent
8,43:18:00,"You have completed CR, but when you complete CR, you are 33rd percentile based on your quality of learning, you would be in a spectrum.",agent
8,43:26:00,"So here in this case, you are consistently at a grade A throughout.",agent
8,43:29:00,So you would be in a spectrum between 45 percentile to 45th percentile to a 70th percentile.,agent
8,43:36:00,That will be the spectrum in stage one.,agent
8,43:38:00,So you are currently at 33 from 33.,agent
8,43:40:00,"Maybe if your quality of learning is really poor in that case, like you have BCBB kind of grade or BBCC kind of grade.",agent
8,43:48:00,In that case.,agent
8,43:49:00,"In that scenario, you would be at the lower end of the spectrum, like you would be at a 45th, 15th percentile.",agent
8,43:53:00,"But if your quality of learning is good and you are at grade A, So what you would be at a 70th percentile.",agent
8,43:58:00,"So even if you are at 70th percentile you are not at 20:00, 4th percentile age.",agent
8,44:02:00,So to get a 94th percentile you have to have an accuracy of hard accuracy of 80 percentage that should be a threshold.,agent
8,44:07:00,In this case the threshold is kept as just one second.,agent
8,44:11:00,In this case the threshold is kept as 70 percentage for this student which have copy pasted.,agent
8,44:16:00,So in your case will be 80 percentage.,agent
8,44:19:00,Initially you would be below that is OK.,agent
8,44:21:00,You are going to have a clear idea.,agent
8,44:22:00,"So this part you have already seen in the video like with NCR within top level, you are going to see what is your accuracy, what is your average correct time, incorrect time based on which you will be doing the course correction and wherever it is required.",agent
8,44:34:00,"If your mentor is asking you to go back to the course because we capture a lot of data here, we are going to clearly pinpoint what exactly are the cost of inference is your cause of trouble, what is the complete stage one, your mentor is exactly going to tell you the files which maybe you have faltered, maybe you can do better.",agent
8,44:49:00,They would ask you to take those files where you are going to take it and make sure that the conceptual gaps are filled.,agent
8,44:54:00,Then actually you can come back and create custom quizzes.,agent
8,44:57:00,Within custom quizzes you can actually you know just select those particular files and ensure that you are going to make sure that you are going to practice those questions.,agent
8,45:06:00,"If it is inferential or you have went back, you made sure that the conceptual gaps are filled.",agent
8,45:10:00,Now it is your focus on inference to make it cross 80 percentage accuracy.,agent
8,45:15:00,So you are going to take inference in custom quizzes and ensure that it is crossing.,agent
8,45:18:00,"So independently if 3 or 4 weaknesses, they are going to identify independently and make sure that those weakness are dealt with.",agent
8,45:25:00,"So when you when you isolate your weakness and improve on your weakness, initially your score was being pulled down because of that weakness.",agent
8,45:31:00,Once that weakness in itself is about saved your 80 percentage threshold which is which would be yours.,agent
8,45:36:00,You want to say that now you are going above the threshold and that is an indicator that you are ready for the next game.,agent
8,45:41:00,So you are in a different next session.,agent
8,45:43:00,The same happens for reading competition and other sections in quantity as well.,agent
